permitnum,comment_n_rows,comment_max_cycle,comment_n_distinct_cycles,comment_n_review_types,comment_n_subjects,comment_has_structural,comment_has_eca,comment_has_fire,comment_has_design_review,comment_has_geotech,comment_avg_length,comment_repeated_correction_rate,comment_unresolved_rate,comment_partial_rate,comment_resubmit_rate,comment_tfidf_23,comment_tfidf_23_44,comment_tfidf_44,comment_tfidf_area,comment_tfidf_building,comment_tfidf_code,comment_tfidf_drainage,comment_tfidf_floor,comment_tfidf_new,comment_tfidf_note,comment_tfidf_permit,comment_tfidf_plan,comment_tfidf_plans,comment_tfidf_project,comment_tfidf_proposed,comment_tfidf_provide,comment_tfidf_required,comment_tfidf_review,comment_tfidf_seattle,comment_tfidf_shall,comment_tfidf_sheet,comment_tfidf_site,comment_tfidf_smc,comment_tfidf_smc_23,comment_tfidf_src,comment_tfidf_stormwater,comment_tfidf_tree,comment_tfidf_trees,comment_tfidf_update,comment_tfidf_wall
7017229-CN,26,3,3,8,17,1,0,0,0,0,379.6923076923077,0.0,0.0,0.0,0.07692307692307693,0.29145311375743416,0.0,0.0,0.2191858898788329,0.18285929859568084,0.16487168698751134,0.0,0.0,0.17033216141007884,0.2215258159007971,0.21311188712371537,0.2150441141023035,0.16769667603263322,0.1989826735065493,0.1984279029902995,0.1755098056489591,0.21126234699899915,0.12903859280629562,0.1755098056489591,0.22086015438170656,0.14873919518288195,0.19702643348844065,0.2528537844302514,0.26559265214098415,0.21944164419413373,0.0,0.22866541906193694,0.17750073803976843,0.15237172877726995,0.08545401709911925
7017301-CN,33,2,2,9,19,1,0,1,0,0,403.90909090909093,0.0,0.0,0.0,0.15151515151515152,0.2242027662553698,0.0,0.1220827636498387,0.1800662612568162,0.17728083971474026,0.20160638290961053,0.23467337272900365,0.11241247392972062,0.0,0.17528426040873765,0.16736203338896635,0.19075707544762782,0.14401133497579297,0.19709607520503525,0.1592736507271095,0.2141767106851412,0.1735568881257791,0.192804259864287,0.184671459704622,0.0679378181799414,0.22149010805286604,0.2205502820238448,0.19706377532649405,0.192804259864287,0.10830948370601143,0.2126455227897151,0.2696234781511191,0.21397334210185914,0.16270143120069164,0.23462692449853892
7017302-CN,120,4,4,9,38,1,1,0,0,1,501.55,0.0,0.0,0.0,0.2833333333333333,0.2165146696866534,0.23476690229327554,0.22569836323771283,0.17424040273216213,0.1320749106697415,0.14738945176181534,0.1603999890000069,0.2018978156120019,0.13453115982495972,0.14578115967068894,0.12330985855231091,0.18531126804728512,0.15717626052149547,0.11679600894271176,0.17044264894476835,0.17146033332543872,0.1720684403518795,0.16035226737941338,0.15626484766399493,0.24762178662649675,0.18067682989293604,0.18824060344709476,0.20540072980792806,0.2191747547102631,0.1978878085108979,0.19069051444317223,0.22181355306164047,0.17257048058083083,0.1368429498199288,0.22970660039441157
7017737-CN,16,3,3,6,9,1,0,1,0,0,374.875,0.0,0.0,0.0,0.3125,0.0,0.0,0.1057737221289406,0.0,0.28224976774371485,0.2429911371311913,0.0,0.20439494577562253,0.1887101339060689,0.20828864072857706,0.38150187859458123,0.24961132337420813,0.0,0.22204096280336055,0.15160370863215983,0.2211015331864003,0.25460093930016303,0.2680360895456683,0.23654990831270167,0.2091519672986192,0.2854675364937737,0.0,0.0,0.0,0.15888563447093912,0.0,0.0,0.0,0.15486642176643914,0.18227099477296183
7018732-CN,81,4,4,6,22,0,0,0,0,0,383.2716049382716,0.012345679012345678,0.0,0.0,0.3333333333333333,0.2268704514941637,0.22582885565905825,0.21542534197376126,0.18262069928656754,0.18713756377099522,0.1544723728679657,0.1791510867603291,0.1858600072420101,0.12497582910707088,0.17777086049517093,0.15088830844158851,0.21761332722303167,0.18766847682139937,0.14762581238570202,0.17086893892674204,0.17060708112191159,0.19720801085850306,0.1003072916784819,0.15641392307855603,0.11839647567303749,0.19563179865589012,0.19174799636839063,0.20847996843250083,0.2264462144072516,0.21145798082191677,0.18168262267381202,0.2077615272042234,0.1802408916536512,0.11882136513903191,0.18676651657069798
7018734-CN,33,2,2,4,18,0,0,0,0,0,287.3636363636364,0.0,0.0,0.0,0.09090909090909091,0.26887228392022494,0.2881711809141528,0.27489567271747334,0.23303497871959247,0.10296883906627569,0.1846439378711704,0.22474555823646092,0.22158614969686782,0.0,0.16786889154705587,0.07087641293568687,0.22020891767183268,0.14553433885401362,0.16364953883892916,0.06168303975767886,0.17195505082695475,0.17539235346433668,0.0,0.2080888475686867,0.23328691803192259,0.12908222717787468,0.06124738077172183,0.24094502576991011,0.2608862386386717,0.18047563258438362,0.21489437324269806,0.16962409026985123,0.1242806987083983,0.0630105406862212,0.07416064632384124
7018895-CN,48,2,2,6,20,1,1,0,0,1,530.9375,0.0,0.0,0.0,0.125,0.20841631747025038,0.1843557027244229,0.17586277975114412,0.21846563541964278,0.11033436767742895,0.15270388298932352,0.0,0.09820888966678692,0.1397423774011324,0.2050430064463831,0.10374422621449864,0.21487131313708527,0.19186592603517083,0.14928761466475313,0.18119376586685962,0.2108322122028326,0.20302237090658012,0.2224459625386318,0.16133778020110498,0.18976714923709354,0.2097427581217281,0.17991401874983357,0.22394267339361443,0.168442981658213,0.189896980170759,0.07785177583482181,0.22362477071575926,0.25665144741147455,0.1982300991013725,0.19742991772768817
7018898-CN,42,4,4,5,17,0,0,0,0,0,398.8809523809524,0.0,0.0,0.0,0.023809523809523808,0.2204614995833095,0.2445503582698415,0.23328437991831671,0.0,0.08738232048189752,0.12142409122214665,0.2012567120137694,0.05693854330253688,0.1680755593301188,0.15032439985581678,0.1923059092780062,0.16831514155156402,0.15246800442424796,0.13887770882153802,0.17786623580479705,0.15837489507535457,0.21704845404769685,0.1853692543099636,0.16831514155156402,0.18628217341103598,0.1969207393998261,0.176609990583564,0.22169111655859713,0.22427458827396038,0.16893914665267926,0.1293938091742565,0.3020562064247153,0.2720441194620307,0.1765976742442069,0.0
7018900-CN,69,3,3,5,23,0,0,0,0,0,370.95652173913044,0.0,0.0,0.0,0.11594202898550725,0.21508065555215777,0.25108536156459865,0.24254294055309875,0.18551124351990814,0.16661409319582193,0.11362430104319635,0.24425773059616268,0.17731221683936219,0.1385309449093106,0.16191944151025803,0.20302435468804142,0.1511158339397062,0.1611727169116093,0.16059699591610263,0.14793841151151838,0.17883534228295211,0.1824101787924356,0.11461754751992059,0.13999438714046922,0.1301033656512007,0.19351042011786082,0.19721644391108897,0.19821288972884424,0.21740835957849391,0.2151794396069822,0.2645022954715595,0.10833203346305728,0.1641504606103672,0.13480123468179955,0.17786425988273064
7018910-CN,52,4,4,5,19,0,0,0,0,0,431.0769230769231,0.057692307692307696,0.0,0.0,0.17307692307692307,0.21968826455276513,0.2354356024526198,0.2245895238814214,0.1713027572329038,0.09726063936630257,0.15526261016105858,0.2274848760805961,0.18959549079686144,0.0990694338002192,0.1411100653751314,0.16632881672244978,0.1858503038491996,0.15792295276345608,0.12471209931367382,0.14475432079284478,0.18395714555286924,0.16511018369124472,0.1315245127173602,0.19577628817053652,0.1098010294920881,0.1768347059967087,0.17891399627526117,0.20662873435621645,0.2218352612406353,0.17927646347629653,0.2742150044035061,0.22853570617971056,0.203559640881922,0.16316124089142722,0.17403607264393323
7018915-CN,55,4,4,6,18,1,0,0,0,0,363.9818181818182,0.01818181818181818,0.0,0.0,0.14545454545454545,0.12723546203877056,0.12060439570316782,0.11504837640021764,0.13745578037624162,0.17463866777358783,0.22341730672646534,0.22115153449731603,0.06256708706707081,0.17017294036888334,0.1998954600737972,0.15771866262518897,0.2377198197507268,0.1675399185586371,0.14263992340887846,0.13726098901287728,0.16035122347950373,0.2058704933395704,0.1471794872317095,0.2018358864953267,0.32615651134727663,0.17662962369963137,0.1758801495162989,0.13418468144263787,0.12943611885307496,0.2692098536189406,0.24738756554153316,0.2252323908033714,0.1786130898604266,0.12331126668086918,0.14513195945427831
7019016-CN,43,2,2,8,25,0,0,0,0,0,428.4418604651163,0.0,0.0,0.0,0.11627906976744186,0.19574636221593333,0.21920113060520804,0.20910294383705322,0.19680803730788257,0.1077866644649894,0.14137180530645072,0.20936631056542218,0.19747015203922674,0.1777646372683411,0.2003084098088335,0.16710961709100194,0.17179412423240098,0.19743592104874555,0.15828204298761664,0.17204478008777588,0.19697610168241012,0.1927417806006878,0.14575874283321882,0.16280628744773107,0.16187512274828517,0.12395954399930988,0.17082965102269262,0.17747388200780193,0.19466093051832725,0.23247582345921206,0.23420421655641263,0.176849863753177,0.16176242872715835,0.1269869047926022,0.21826614182851634
7019017-CN,37,2,2,8,17,1,0,0,0,0,283.43243243243245,0.0,0.0,0.0,0.2972972972972973,0.26433070408851034,0.0,0.0,0.21648937816129993,0.22169621891371952,0.16456696657340877,0.18885944579259145,0.1721222994538117,0.14532464031965858,0.165033381835506,0.16627513963693313,0.21278578991320193,0.15645520166936414,0.15037835591451965,0.1938833374757827,0.16905052091628214,0.20866331384740697,0.2002347592968929,0.1834721539142501,0.11428169803515704,0.2155704259079581,0.143685555862644,0.23687517128869015,0.25647955282301954,0.20989213618995373,0.0,0.25912582519440347,0.2222196785583243,0.06194621603143126,0.1530055887006221
7019183-CN,65,4,4,4,19,0,0,0,0,0,342.26153846153846,0.0,0.0,0.0,0.046153846153846156,0.2617733291861094,0.2235117038822532,0.21725727808165984,0.16403478573244698,0.10262273947346214,0.17544955651436858,0.0,0.1963259827700255,0.15338606886867961,0.19555087414175587,0.0,0.15947981278948878,0.20062069760870238,0.14514732611917455,0.1839126747265709,0.2124441959298587,0.16266774113747398,0.1269083600704445,0.17706600552731006,0.13173606873131774,0.21059595708513637,0.1755663067873364,0.2371878103719349,0.260157716460925,0.2251903690747325,0.0,0.22235910020973335,0.16477345949264585,0.18787071971639865,0.21700147772911516
7019185-CN,25,2,2,7,21,0,0,0,0,0,302.84,0.0,0.0,0.0,0.04,0.21945353465931416,0.2578309482254247,0.24595315789376782,0.20081883105365528,0.16753628899914963,0.16518129875804277,0.0,0.23393404489177322,0.17065202738001106,0.1772233908338734,0.20889620321962782,0.20351680471862937,0.06438612393738417,0.16148588756278223,0.18180029539751977,0.12932380402219468,0.17547690901910856,0.11822558186794757,0.17203794927965987,0.17296380486440105,0.18128549440139802,0.15429873120584126,0.22185210383127782,0.21502487927424355,0.16286036687842045,0.0,0.3103428564626074,0.23863369038497576,0.11263120667862235,0.0
7019468-CN,40,2,2,6,24,0,0,0,0,0,369.225,0.0,0.0,0.0,0.075,0.2864509699748819,0.07034518514615311,0.06710451382349612,0.1675808701962287,0.19030245313617325,0.16266940537223082,0.2184016469233027,0.12967137005477694,0.11972067858117678,0.16313044257138248,0.19228460714106826,0.2223034234742652,0.15679880665097204,0.11329018668643405,0.16734338795946896,0.18265380443299384,0.2133072200370762,0.19474322830431168,0.165535329360989,0.1508786203968222,0.187073188160479,0.1736931846427798,0.2575353604925795,0.28247577811282965,0.10079954680722053,0.25538552967115585,0.20158526016700104,0.216125200974864,0.12177796454596727,0.06829624070104665
7019574-CN,21,2,2,6,11,0,0,0,0,0,310.1904761904762,0.0,0.0,0.0,0.3333333333333333,0.25649334775654603,0.2314224836971862,0.22076128201327055,0.22085188685763532,0.1481804175808173,0.14609750504043187,0.0,0.22948567957775703,0.0,0.18217412449226253,0.0,0.23617508894114275,0.21805242685712953,0.14282903361064322,0.18687888483932363,0.14222474049895067,0.22100993658891865,0.1832472401947346,0.16172119933586238,0.0,0.2426563864557255,0.20948576437286556,0.22384233340081694,0.2455198275726066,0.24788034352365856,0.0,0.13973516961715496,0.0,0.2549481433676112,0.08610353944926853
7020118-CN,40,3,3,10,27,0,1,0,0,1,411.025,0.0,0.0,0.0,0.125,0.13647563733109433,0.0,0.0,0.2202618676839792,0.17919871954185365,0.0,0.2247995400268751,0.1136285873936044,0.18253134873886664,0.2043649978855583,0.1979174234649442,0.24631818969381047,0.2219906387121617,0.17272714137459025,0.10446355000088063,0.20813882857229415,0.19040072718562362,0.23054801086938964,0.18666929358097872,0.16387349355251069,0.24267429763509862,0.18047261805164325,0.2275439781106632,0.13883611165536477,0.15430105334774186,0.0,0.25873591371274623,0.19158444417759807,0.22468334041970087,0.19356408325417784
7020127-CN,18,1,1,5,8,1,0,0,0,0,482.22222222222223,0.0,0.0,0.0,0.0,0.2411263794668653,0.2832938788460148,0.2702430588481269,0.21223079938601783,0.1327749229310437,0.14885377275670958,0.0,0.21494794674395856,0.06444458141238865,0.18428265619043196,0.0,0.194151756909462,0.23088892498927646,0.12797989261722534,0.17914987418395129,0.18699937122191385,0.16162586747666308,0.06880795828135654,0.194151756909462,0.07142547517265918,0.0639892441710577,0.18770669346094981,0.22363907644259423,0.23978931137303472,0.14113851002604128,0.0,0.2364337122447394,0.18222406534273267,0.23368956111599454,0.24667173629599518
7020234-CN,84,3,3,10,38,1,1,0,0,1,487.6547619047619,0.0,0.0,0.0,0.21428571428571427,0.2001082756583314,0.0,0.0,0.1727405632103713,0.2491264701903579,0.1591848290282857,0.18777421299090166,0.20024988226365978,0.1644569573315254,0.18507112118438793,0.16531968181017595,0.22226683814294634,0.17995271343425273,0.16133401365803812,0.16042380788920968,0.1844820341409508,0.2190454469636771,0.18203507614796774,0.16566708560860746,0.17455055489058213,0.21858480971194194,0.18478411185988117,0.2084183932655825,0.19740111614380126,0.17162445083276895,0.1567742502021067,0.21878117354740065,0.18195695144277033,0.10969501944832111,0.24645904433894394
7020236-CN,53,3,3,7,31,0,1,0,0,1,445.6981132075472,0.018867924528301886,0.0,0.0,0.07547169811320754,0.1521345696648184,0.16706648909209898,0.1593700479063534,0.18457220919107994,0.12163719972139196,0.16068211009655572,0.11424550589655069,0.15699936170544254,0.1598883877590452,0.1796705443554634,0.14176108831297024,0.19297985513213728,0.19594570458716712,0.1570873540739707,0.1523058407349929,0.18753819230912994,0.19683743396926495,0.24398777653620637,0.20015236239130518,0.16952399834417745,0.225153210179329,0.22052945063962023,0.19373847133911276,0.14465857789446177,0.18882653244038775,0.12779887619613853,0.2660650600969104,0.24267526372467663,0.16885644551003734,0.19873663991125223
7020475-CN,55,3,3,5,19,0,0,0,0,0,554.8909090909091,0.0,0.0,0.0,0.14545454545454545,0.2726544329806867,0.0,0.0,0.23429921617168342,0.21116173632608826,0.09716818553557247,0.1735481182860595,0.20156192184383093,0.0,0.19399701514483092,0.16123154595822076,0.21460541080677947,0.14502478097399255,0.18719446251365404,0.19264680407622536,0.18010286171621012,0.21198607873354466,0.12187615270497537,0.15315607266616332,0.1695049288159919,0.22270609247008735,0.18399559111317776,0.2534316683673992,0.2773702474735551,0.19946456222498726,0.16594105084512423,0.1956796545946266,0.05668103426820034,0.2071846144360356,0.14943394640626345
7020477-CN,49,3,3,7,23,0,0,0,0,0,285.61224489795916,0.0,0.0,0.0,0.02040816326530612,0.29446631948647645,0.0,0.0,0.18473658177086677,0.22281778585624526,0.1389589079009894,0.2040137200834581,0.13674772004812186,0.12625400527251418,0.17203270145641408,0.19216709073162366,0.2020915210737391,0.12430052460283271,0.20295017979716443,0.12571794315518742,0.21729899575686543,0.22494769660836686,0.18922770133161576,0.22927778475888555,0.06667755772992037,0.14254682257930157,0.18317186729625823,0.27002766545718443,0.29260839564896324,0.16382750999339737,0.18354076116055848,0.24057691600320996,0.1701109528119991,0.06119451455347175,0.0
7020693-CN,24,2,2,5,13,0,0,0,0,0,272.1666666666667,0.0,0.0,0.0,0.041666666666666664,0.15337547973979476,0.1801973499184298,0.17189599449394452,0.11756592561599982,0.20138898133012553,0.1414491705763569,0.0,0.256273492914791,0.1944002267467255,0.19912089035522,0.07967220443681676,0.2229515692606003,0.1913923452596255,0.17194472619762183,0.1455134318229037,0.17121724796013454,0.20609536610800838,0.12588261185322203,0.17121724796013454,0.1619637083933179,0.24648625550952502,0.1642920845297655,0.1422521696455904,0.156028252710696,0.2323372376991745,0.0,0.290775303692721,0.2303520472203905,0.19774080970012856,0.21753321479260865
7020767-CN,50,2,2,6,28,0,1,0,0,1,456.72,0.0,0.0,0.0,0.24,0.2071782424606682,0.23546113001142563,0.22461387543326117,0.1968371995935374,0.2331100673166846,0.1848294747850868,0.14044551199921948,0.1455452704823812,0.1794598700994249,0.18857938786474265,0.19458899751339856,0.21515547919124312,0.20741395998286255,0.17733245238379539,0.14315492713709602,0.18877699939132336,0.16345857553417634,0.19161063636926806,0.1938895293082491,0.09663571021589903,0.18228466646296054,0.1627883039426834,0.23628397563880557,0.2107615847438734,0.16549126421706087,0.07486236860000535,0.10005084545343744,0.14561144916004184,0.19061832035827322,0.17211314427168464
7020815-CN,14,2,2,5,11,0,0,0,0,0,533.0,0.0,0.0,0.0,0.07142857142857142,0.1383632220758062,0.16255979108612648,0.15507096506206522,0.21675393284746405,0.160417096956729,0.21040130252995257,0.0,0.2012426124551415,0.1318304436526296,0.21099762134598504,0.21258522707444363,0.24230188519425705,0.16087220350276962,0.20569423620517754,0.13127070452514597,0.2259304362747206,0.23044668212348873,0.08313296420249082,0.17507607103125053,0.1811006231168534,0.07731105060936432,0.24613195446508196,0.15906005621938216,0.1407563439510382,0.23936872586434357,0.0,0.27513308459225394,0.24074832765150894,0.07919915406595925,0.19561990979892596
7021531-CN,47,4,4,5,31,0,0,0,0,0,443.3829787234043,0.0,0.0,0.0,0.2765957446808511,0.16073369290312928,0.16727339047607304,0.1707164011471839,0.2143768460102483,0.19855051415183916,0.16088110482697424,0.2589672938015681,0.1343635338704699,0.17168663521302224,0.19631439067459472,0.12482533751697587,0.23962644384590323,0.15760944295133525,0.1572818969241817,0.17095767060718384,0.17070859858571896,0.20662714947300895,0.17746302490171612,0.1617775537744739,0.05761680927501647,0.2036049292743694,0.19390802847337657,0.1490767402286775,0.15495754778039178,0.23100686478716162,0.28023052602102094,0.12518852881924986,0.14699474092108417,0.18427786123185055,0.19898276279362945
7021533-CN,61,3,3,8,19,1,0,0,0,0,383.5245901639344,0.0,0.0,0.0,0.06557377049180328,0.22039690502854345,0.2510933439585449,0.2446203609059344,0.18404218767213296,0.17420258667623806,0.16370547676601185,0.13574863182583424,0.20665300096552905,0.12988253705893904,0.1758212051280666,0.11951545562169943,0.17693959647091664,0.19819780547265156,0.14504370410275128,0.1928177459653598,0.2187274512376535,0.18047653789067652,0.1268177590203041,0.16344691185585092,0.0,0.2191385603151423,0.1625293009166009,0.21160421998270612,0.22420887649570304,0.2268523674441994,0.0,0.13629428999247498,0.19478392858384103,0.1720336190545664,0.23504384236357254
